freq_hz,pct_diff,lower_ci,upper_ci
18.823529411764707,9.103535995171066,7.583299658444698,10.782072838300643
18.949019607843137,9.407520971006628,7.844158632593971,11.075574102164401
19.07450980392157,9.689598898667013,8.082501033769327,11.379889250411239
19.2,9.757330883538744,8.161284315886313,11.479141062943881
19.32549019607843,9.687214889492306,8.11910538037292,11.381355184233456
19.45098039215686,9.532486236610064,8.01188903357879,11.23649172108
19.576470588235296,9.678109988709007,8.147786675254213,11.311392646052036
19.701960784313727,9.911332868457345,8.333980113008462,11.575326291216637
19.827450980392157,10.075388873853228,8.515122177405544,11.729427491733585
19.95294117647059,10.294116613528297,8.71759100373996,11.955799127891984
20.07843137254902,10.514183974388734,8.889662457650633,12.207816246880443
20.20392156862745,10.655977499149563,9.084949873393668,12.310197473057412
20.32941176470588,10.475311936262726,8.914457073362753,12.156433763262768
20.454901960784312,10.338367592095526,8.793937877262033,12.039760106309556
20.580392156862743,10.445552478410322,8.871522855552552,12.118673847872119
20.705882352941178,10.489333172544258,8.904236548731363,12.185408309533221
20.83137254901961,10.666251909450937,9.091403419209287,12.36400217994416
20.95686274509804,10.806411294171927,9.237671146697707,12.500536932273933
21.08235294117647,10.923245581870832,9.340537793565513,12.629320750369212
21.2078431372549,11.051410680136431,9.43351948284362,12.71627989740212
21.333333333333332,11.080170264249755,9.493537597607036,12.797878199098655
21.458823529411763,10.993184223303134,9.378220082901526,12.674783183134904
21.584313725490198,10.999185788538322,9.410563535005787,12.703445156850783
21.70980392156863,11.27229721413324,9.675332706821399,12.988175967230086
21.83529411764706,11.633459790784665,10.00301737225539,13.385710035232785
21.96078431372549,11.853115724890472,10.184923594982498,13.602044355848086
22.08627450980392,11.914424116526853,10.269760325751797,13.67310491588608
22.211764705882352,11.921374413902186,10.216817340531932,13.670420079469555
22.337254901960783,11.728331804284464,10.049416079324198,13.47555277830318
22.462745098039214,11.840470030517494,10.183243847817641,13.563772344817448
22.588235294117645,11.84795270179701,10.151990668955861,13.540982700561791
22.71372549019608,11.892390671051691,10.220034848309696,13.603611598272732
22.83921568627451,12.15340684510838,10.482387189355379,13.851395552051313
22.96470588235294,12.347378268078115,10.654558231264653,14.122771219879539
23.090196078431372,12.455574895701178,10.760328783833803,14.254488366806191
23.215686274509803,12.540325346036754,10.820894403494384,14.332513848586718
23.341176470588234,12.535593695388366,10.816073084291176,14.352424817944787
23.466666666666665,12.545944110981907,10.815657496253401,14.31981633019854
23.5921568627451,12.662997927335912,10.920815330742824,14.455019011470505
23.71764705882353,12.739710354946443,11.006183708345244,14.53549323879417
23.84313725490196,13.07602800705339,11.358704946867753,14.88591213096197
23.968627450980392,13.232821525068369,11.478246347413128,15.077933080086318
24.094117647058823,13.384125876432847,11.589753279827496,15.235784599748577
24.219607843137254,13.613840610630515,11.805941022524577,15.48338367016102
24.345098039215685,13.624510946327772,11.845339828288031,15.481771108763708
24.470588235294116,13.565698480303237,11.785497472964652,15.421643480099473
24.596078431372547,13.495381073046794,11.733821646600841,15.364181085809587
24.72156862745098,13.691000458788338,11.878023182624137,15.53429928965209
24.847058823529412,13.876734983673064,12.041416912987087,15.70063409636004
24.972549019607843,13.976823464958768,12.20689141615613,15.817779658840378
25.098039215686274,14.232233961254645,12.423025226043094,16.07531189346219
25.223529411764705,14.357451620604115,12.626069527860494,16.285660614916793
25.349019607843136,14.481589378900942,12.659071482640742,16.386813524639418
25.474509803921567,14.607449890242174,12.792243427554524,16.541562159763394
25.6,14.634733156347357,12.823958824136996,16.54990102207736
25.725490196078432,14.70073399379334,12.842054729179639,16.6314857538205
25.850980392156863,14.699134226364588,12.844185639975539,16.667283377568822
25.976470588235294,14.966648058726845,13.049959141880228,16.99031552879969
26.101960784313725,15.218429671154851,13.32709931305365,17.257978454717517
26.227450980392156,15.535787101447687,13.623529226535172,17.61246186640469
26.352941176470587,15.866785757498267,13.948338352346264,17.881878996505346
26.478431372549018,16.040942368448686,14.154349970908726,18.15724389883852
26.60392156862745,16.163426711087205,14.302385091477769,18.30118201380683
26.729411764705883,16.26518375555971,14.379841917180133,18.37342671100892
26.854901960784314,16.56075691075335,14.717040053850207,18.72653045546725
26.980392156862745,16.983857226425304,15.044021247609148,19.072218925676694
27.105882352941176,17.141528454129187,15.235346810656528,19.268019775877267
27.231372549019607,17.407731282766303,15.423765263186942,19.582962453452105
27.356862745098038,17.72641490053862,15.738700282687518,19.933825434889183
27.48235294117647,18.184715720148713,16.179106181626853,20.352613791342662
27.607843137254903,18.704846027802244,16.731196786576156,20.900304535814932
27.733333333333334,19.073345082872812,17.11192654392037,21.315444420543365
27.858823529411765,19.302680991402973,17.3296058963636,21.56028253419718
27.984313725490196,19.48461239182394,17.462393697422204,21.739353448789156
28.109803921568627,19.63500935947147,17.609746414390816,21.93489544508211
28.235294117647058,19.78468880143156,17.778960007357878,22.06617963757164
28.36078431372549,19.94704242207553,17.90465512443151,22.27478018628384
28.48627450980392,20.042955917035176,18.005801357688267,22.411404181018217
28.61176470588235,20.014784666259043,17.973019307064053,22.303159817534734
28.737254901960785,19.96633555363211,17.967205941706602,22.31612947084824
28.862745098039216,19.589140967224765,17.62439477566532,21.967102114118244
28.988235294117647,19.331281609926656,17.362460539395677,21.646275156128645
29.113725490196078,19.35881984328537,17.385769728352535,21.652142961828613
29.23921568627451,19.25587350856625,17.304817882961085,21.478044075027753
29.36470588235294,19.331798801232697,17.377044642279436,21.555449813315704
29.49019607843137,19.162798928833492,17.258356676096053,21.4042301594395
